Price,Close,High,Low,Open,Volume
Ticker,AVAX-USD,AVAX-USD,AVAX-USD,AVAX-USD,AVAX-USD
Datetime,,,,,
2025-05-17 00:00:00+00:00,22.879993438720703,23.07861328125,22.879993438720703,23.073707580566406,1671488
2025-05-17 00:30:00+00:00,22.735506057739258,22.870107650756836,22.651123046875,22.870107650756836,14204224
2025-05-17 01:00:00+00:00,22.534147262573242,22.74006462097168,22.530181884765625,22.74006462097168,2675616
2025-05-17 01:30:00+00:00,22.448118209838867,22.584360122680664,22.341020584106445,22.544105529785156,6892736
2025-05-17 02:00:00+00:00,22.5560245513916,22.558277130126953,22.316850662231445,22.454126358032227,388832
2025-05-17 02:30:00+00:00,22.602947235107422,22.691164016723633,22.557205200195312,22.557205200195312,3081152
2025-05-17 03:00:00+00:00,22.501235961914062,22.6322078704834,22.46177864074707,22.61325454711914,87424
2025-05-17 03:30:00+00:00,22.760725021362305,22.760725021362305,22.516170501708984,22.516170501708984,757920
2025-05-17 04:00:00+00:00,22.97791862487793,22.97791862487793,22.761947631835938,22.761947631835938,1199616
2025-05-17 04:30:00+00:00,23.042491912841797,23.104185104370117,22.98456382751465,22.98456382751465,2515168
2025-05-17 05:00:00+00:00,22.938928604125977,23.055320739746094,22.893835067749023,23.04305648803711,9248
2025-05-17 05:30:00+00:00,22.768192291259766,22.950225830078125,22.768192291259766,22.950225830078125,408640
2025-05-17 06:00:00+00:00,22.82463264465332,22.919004440307617,22.76908302307129,22.76908302307129,0
2025-05-17 06:30:00+00:00,22.84840202331543,22.907642364501953,22.7948055267334,22.82411766052246,582624
2025-05-17 07:00:00+00:00,23.00072479248047,23.00072479248047,22.8487606048584,22.8487606048584,221696
2025-05-17 07:30:00+00:00,22.763660430908203,22.999656677246094,22.739572525024414,22.99952507019043,222144
2025-05-17 08:00:00+00:00,22.8565616607666,22.85800552368164,22.739412307739258,22.76401138305664,0
2025-05-17 08:30:00+00:00,22.78337860107422,22.897932052612305,22.776708602905273,22.857261657714844,0
2025-05-17 09:00:00+00:00,22.622699737548828,22.768468856811523,22.615638732910156,22.768468856811523,0
2025-05-17 09:30:00+00:00,22.746915817260742,22.764644622802734,22.636259078979492,22.636259078979492,256224
2025-05-17 10:00:00+00:00,22.881908416748047,22.881908416748047,22.729726791381836,22.744338989257812,449280
2025-05-17 10:30:00+00:00,22.789297103881836,22.896385192871094,22.78804588317871,22.88193702697754,91712
2025-05-17 11:00:00+00:00,22.67931365966797,22.84426498413086,22.67931365966797,22.807537078857422,0
2025-05-17 11:30:00+00:00,22.829971313476562,22.876432418823242,22.66179656982422,22.678972244262695,544320
2025-05-17 12:00:00+00:00,22.777639389038086,22.827491760253906,22.76322364807129,22.827491760253906,268032
2025-05-17 12:30:00+00:00,22.631772994995117,22.808008193969727,22.631772994995117,22.78154754638672,2500512
2025-05-17 13:00:00+00:00,22.58281135559082,22.684005737304688,22.564746856689453,22.6195011138916,295424
2025-05-17 13:30:00+00:00,22.355165481567383,22.579803466796875,22.355165481567383,22.579803466796875,1250432
2025-05-17 14:00:00+00:00,22.57326889038086,22.57326889038086,22.359777450561523,22.359777450561523,0
2025-05-17 14:30:00+00:00,22.689268112182617,22.70625877380371,22.579444885253906,22.579444885253906,29952
2025-05-17 15:00:00+00:00,22.636892318725586,22.688695907592773,22.584537506103516,22.688695907592773,0
2025-05-17 15:30:00+00:00,22.505094528198242,22.659515380859375,22.505094528198242,22.63235092163086,328032
2025-05-17 16:00:00+00:00,22.348037719726562,22.509889602661133,22.348037719726562,22.501163482666016,25728
2025-05-17 16:30:00+00:00,22.23602294921875,22.346500396728516,22.153743743896484,22.346500396728516,5561760
2025-05-17 17:00:00+00:00,22.411563873291016,22.42928695678711,22.28865623474121,22.28865623474121,2268768
2025-05-17 17:30:00+00:00,22.42690658569336,22.559900283813477,22.4204044342041,22.4204044342041,1330688
2025-05-17 18:00:00+00:00,22.51274299621582,22.540760040283203,22.37972068786621,22.427623748779297,10507296
2025-05-17 18:30:00+00:00,22.220767974853516,22.518857955932617,22.219850540161133,22.51421546936035,2533536
2025-05-17 19:00:00+00:00,22.331228256225586,22.360933303833008,22.185787200927734,22.20444107055664,754624
2025-05-17 19:30:00+00:00,22.208938598632812,22.328632354736328,22.191905975341797,22.328632354736328,1628736
2025-05-17 20:00:00+00:00,22.187179565429688,22.23657989501953,22.143882751464844,22.20185661315918,2770400
2025-05-17 20:30:00+00:00,22.518075942993164,22.518075942993164,22.222684860229492,22.222684860229492,4425024
2025-05-17 21:00:00+00:00,22.418909072875977,22.52423095703125,22.400421142578125,22.52423095703125,56160
2025-05-17 21:30:00+00:00,22.401744842529297,22.470022201538086,22.401744842529297,22.42017364501953,0
2025-05-17 22:00:00+00:00,22.021602630615234,22.407899856567383,22.021286010742188,22.402759552001953,1668384
2025-05-17 22:30:00+00:00,22.109140396118164,22.135784149169922,21.99909782409668,22.021196365356445,240416
2025-05-17 23:00:00+00:00,22.25499725341797,22.25499725341797,22.07415008544922,22.105125427246094,230048
2025-05-17 23:30:00+00:00,22.1937313079834,22.26834487915039,22.180387496948242,22.256235122680664,525216
2025-05-18 00:00:00+00:00,22.1544132232666,22.22368812561035,22.13985824584961,22.18368911743164,0
2025-05-18 00:30:00+00:00,22.25460433959961,22.255470275878906,22.09508514404297,22.154056549072266,0
2025-05-18 01:00:00+00:00,22.283885955810547,22.31009864807129,22.185468673706055,22.271608352661133,0
2025-05-18 01:30:00+00:00,22.354827880859375,22.365659713745117,22.20831298828125,22.286331176757812,0
2025-05-18 02:00:00+00:00,22.28591537475586,22.35830307006836,22.28591537475586,22.35830307006836,0
2025-05-18 02:30:00+00:00,22.231342315673828,22.3031063079834,22.21003532409668,22.288545608520508,0
2025-05-18 03:00:00+00:00,22.05824089050293,22.28988265991211,22.05824089050293,22.22148323059082,4457344
2025-05-18 03:30:00+00:00,22.222919464111328,22.24608039855957,22.050752639770508,22.05498695373535,3716352
2025-05-18 04:00:00+00:00,22.320465087890625,22.328704833984375,22.205005645751953,22.222230911254883,747872
2025-05-18 04:30:00+00:00,22.438060760498047,22.43815803527832,22.309879302978516,22.320974349975586,233264
2025-05-18 05:00:00+00:00,22.739459991455078,22.74871253967285,22.438323974609375,22.438323974609375,7437104
2025-05-18 05:30:00+00:00,22.906627655029297,22.907869338989258,22.731050491333008,22.759477615356445,2783728
2025-05-18 06:00:00+00:00,22.771997451782227,22.907609939575195,22.76929473876953,22.907609939575195,3483856
2025-05-18 06:30:00+00:00,22.69451904296875,22.767892837524414,22.69451904296875,22.767892837524414,1487840
2025-05-18 07:00:00+00:00,22.99442481994629,22.99442481994629,22.70494842529297,22.70494842529297,7188800
2025-05-18 07:30:00+00:00,23.132051467895508,23.144804000854492,22.935266494750977,22.988285064697266,4414528
2025-05-18 08:00:00+00:00,23.249990463256836,23.2847957611084,23.140960693359375,23.140960693359375,10910848
2025-05-18 08:30:00+00:00,23.29166030883789,23.30420684814453,23.20916175842285,23.23904800415039,3910464
2025-05-18 09:00:00+00:00,23.186691284179688,23.27849769592285,23.186691284179688,23.27235221862793,774400
2025-05-18 09:30:00+00:00,23.017900466918945,23.18239974975586,23.013439178466797,23.18239974975586,716992
2025-05-18 10:00:00+00:00,23.017595291137695,23.09524917602539,23.017595291137695,23.018600463867188,322048
2025-05-18 10:30:00+00:00,23.020551681518555,23.020551681518555,22.964191436767578,23.0115966796875,1099968
2025-05-18 11:00:00+00:00,23.063180923461914,23.085693359375,23.024045944213867,23.024045944213867,116704
2025-05-18 11:30:00+00:00,22.94875717163086,23.07551383972168,22.94875717163086,23.061933517456055,1527776
2025-05-18 12:00:00+00:00,22.928539276123047,22.948013305664062,22.819778442382812,22.948013305664062,1057760
2025-05-18 12:30:00+00:00,23.02483367919922,23.02483367919922,22.929794311523438,22.929794311523438,461920
2025-05-18 13:00:00+00:00,23.036842346191406,23.036842346191406,22.987354278564453,23.03007698059082,108896
2025-05-18 13:30:00+00:00,23.155357360839844,23.155357360839844,23.03953742980957,23.03953742980957,1741184
2025-05-18 14:00:00+00:00,23.263731002807617,23.274328231811523,23.1718692779541,23.1718692779541,5623488
2025-05-18 14:30:00+00:00,23.600452423095703,23.651355743408203,23.26335334777832,23.26335334777832,12500512
2025-05-18 15:00:00+00:00,23.649669647216797,23.649669647216797,23.513830184936523,23.593364715576172,8118592
2025-05-18 15:30:00+00:00,23.741119384765625,23.82325553894043,23.622114181518555,23.6510066986084,6326816
2025-05-18 16:00:00+00:00,23.59203338623047,23.77229118347168,23.576156616210938,23.747215270996094,3265280
2025-05-18 16:30:00+00:00,23.5625057220459,23.599462509155273,23.524824142456055,23.596647262573242,5293760
2025-05-18 17:00:00+00:00,23.337242126464844,23.559629440307617,23.337242126464844,23.559629440307617,3147744
2025-05-18 17:30:00+00:00,23.112642288208008,23.34877586364746,23.112642288208008,23.34877586364746,8579680
2025-05-18 18:00:00+00:00,22.554515838623047,23.083860397338867,22.524154663085938,23.083860397338867,17526080
2025-05-18 18:30:00+00:00,22.436368942260742,22.652944564819336,22.434860229492188,22.590476989746094,6669056
2025-05-18 19:00:00+00:00,22.561086654663086,22.56601333618164,22.443140029907227,22.443771362304688,4239776
2025-05-18 19:30:00+00:00,22.107666015625,22.561132431030273,22.107288360595703,22.561132431030273,7635392
2025-05-18 20:00:00+00:00,21.825326919555664,22.105594635009766,21.769733428955078,22.105594635009766,21334304
