Price,Close,High,Low,Open,Volume
Ticker,ETH-USD,ETH-USD,ETH-USD,ETH-USD,ETH-USD
Datetime,,,,,
2025-05-17 00:00:00+00:00,2505.99072265625,2535.258056640625,2501.3896484375,2535.258056640625,3454373888
2025-05-17 00:30:00+00:00,2503.89990234375,2509.86572265625,2488.962890625,2499.19140625,1804853248
2025-05-17 01:00:00+00:00,2487.742431640625,2501.73681640625,2480.67822265625,2501.73681640625,3347591168
2025-05-17 01:30:00+00:00,2476.420166015625,2494.9091796875,2466.713623046875,2494.9091796875,2808387584
2025-05-17 02:00:00+00:00,2482.699951171875,2482.699951171875,2455.897216796875,2477.174560546875,1219459072
2025-05-17 02:30:00+00:00,2491.587646484375,2501.32373046875,2483.356201171875,2483.356201171875,1516423168
2025-05-17 03:00:00+00:00,2482.312744140625,2496.146240234375,2478.060302734375,2494.68212890625,2075488256
2025-05-17 03:30:00+00:00,2496.919677734375,2496.919677734375,2485.186279296875,2485.35009765625,1059794944
2025-05-17 04:00:00+00:00,2506.55859375,2506.55859375,2492.795654296875,2496.818603515625,2716186624
2025-05-17 04:30:00+00:00,2507.023681640625,2513.012939453125,2504.22412109375,2507.05224609375,725528576
2025-05-17 05:00:00+00:00,2496.069091796875,2509.39404296875,2489.3017578125,2506.770263671875,641724416
2025-05-17 05:30:00+00:00,2477.944091796875,2496.41455078125,2477.944091796875,2496.41455078125,315570176
2025-05-17 06:00:00+00:00,2486.74169921875,2496.613525390625,2479.37255859375,2479.37255859375,2143453184
2025-05-17 06:30:00+00:00,2494.08447265625,2494.28369140625,2484.0419921875,2484.0419921875,416073728
2025-05-17 07:00:00+00:00,2505.733154296875,2505.733154296875,2493.2138671875,2493.900146484375,796678144
2025-05-17 07:30:00+00:00,2491.477294921875,2505.19482421875,2483.402587890625,2505.19482421875,2033182720
2025-05-17 08:00:00+00:00,2490.427001953125,2492.69873046875,2479.991455078125,2492.69873046875,1813291008
2025-05-17 08:30:00+00:00,2481.31640625,2494.363037109375,2481.31640625,2491.417724609375,2915497984
2025-05-17 09:00:00+00:00,2474.51220703125,2483.231201171875,2470.957763671875,2481.8935546875,1284614144
2025-05-17 09:30:00+00:00,2483.74169921875,2485.22705078125,2476.677001953125,2476.677001953125,2723174400
2025-05-17 10:00:00+00:00,2490.786865234375,2490.786865234375,2476.70263671875,2480.166015625,880345088
2025-05-17 10:30:00+00:00,2484.805908203125,2490.201171875,2479.917236328125,2490.201171875,890728448
2025-05-17 11:00:00+00:00,2476.7392578125,2487.895751953125,2476.7392578125,2486.29736328125,762540032
2025-05-17 11:30:00+00:00,2481.75732421875,2486.763916015625,2476.58056640625,2476.58056640625,1575262208
2025-05-17 12:00:00+00:00,2482.689453125,2485.52880859375,2481.243896484375,2481.91748046875,410847232
2025-05-17 12:30:00+00:00,2471.741455078125,2483.419677734375,2471.741455078125,2483.114013671875,91371520
2025-05-17 13:00:00+00:00,2469.36572265625,2479.39208984375,2464.393798828125,2473.54248046875,1454907392
2025-05-17 13:30:00+00:00,2460.8720703125,2468.345458984375,2452.173583984375,2468.345458984375,2356953088
2025-05-17 14:00:00+00:00,2481.606689453125,2481.606689453125,2461.95458984375,2461.95458984375,328128512
2025-05-17 14:30:00+00:00,2483.077392578125,2485.2822265625,2474.17578125,2480.220458984375,1114400768
2025-05-17 15:00:00+00:00,2479.8203125,2483.169921875,2474.21875,2483.169921875,1634617344
2025-05-17 15:30:00+00:00,2477.905029296875,2482.50439453125,2474.86474609375,2480.93701171875,857561088
2025-05-17 16:00:00+00:00,2468.828857421875,2479.881103515625,2467.23828125,2475.209716796875,2047653888
2025-05-17 16:30:00+00:00,2465.5322265625,2468.6474609375,2451.594482421875,2468.6474609375,2441251840
2025-05-17 17:00:00+00:00,2472.6875,2473.668701171875,2465.780029296875,2468.3681640625,1413451776
2025-05-17 17:30:00+00:00,2471.9267578125,2479.9013671875,2471.9267578125,2475.353759765625,1127428096
2025-05-17 18:00:00+00:00,2482.505615234375,2486.65625,2471.717041015625,2471.717041015625,1348263936
2025-05-17 18:30:00+00:00,2466.927978515625,2484.031982421875,2465.932861328125,2484.031982421875,1237014528
2025-05-17 19:00:00+00:00,2476.42431640625,2479.617919921875,2463.946533203125,2465.8017578125,913029120
2025-05-17 19:30:00+00:00,2471.7060546875,2476.0087890625,2470.726806640625,2473.697021484375,387274752
