Price,Close,High,Low,Open,Volume
Ticker,BNB-USD,BNB-USD,BNB-USD,BNB-USD,BNB-USD
Datetime,,,,,
2025-05-17 00:00:00+00:00,644.0401611328125,646.7171020507812,643.9859619140625,646.3154296875,7148288
2025-05-17 00:30:00+00:00,642.5496215820312,643.9437866210938,641.670654296875,643.9437866210938,11387776
2025-05-17 01:00:00+00:00,639.0237426757812,642.4801635742188,638.8906860351562,642.4801635742188,8603648
2025-05-17 01:30:00+00:00,638.1397094726562,639.9307250976562,635.48486328125,639.308349609375,12569344
2025-05-17 02:00:00+00:00,639.4911499023438,639.5443115234375,636.8870239257812,638.1448364257812,5770624
2025-05-17 02:30:00+00:00,640.701171875,640.9707641601562,639.5462036132812,639.5462036132812,4859008
2025-05-17 03:00:00+00:00,640.56787109375,641.3961791992188,639.9029541015625,640.6946411132812,4681600
2025-05-17 03:30:00+00:00,643.719482421875,643.8424072265625,641.1722412109375,641.1828002929688,5590400
2025-05-17 04:00:00+00:00,644.9036254882812,644.9036254882812,643.209228515625,643.6989135742188,1837568
2025-05-17 04:30:00+00:00,644.7532348632812,645.5445556640625,644.7532348632812,644.8986206054688,4990848
2025-05-17 05:00:00+00:00,643.8633422851562,645.4251098632812,643.4187622070312,644.8575439453125,1936256
2025-05-17 05:30:00+00:00,642.8062133789062,644.1368408203125,642.8062133789062,644.1368408203125,6013824
2025-05-17 06:00:00+00:00,644.2523803710938,644.39990234375,642.8419799804688,642.8419799804688,2568064
2025-05-17 06:30:00+00:00,644.1535034179688,644.2948608398438,643.5049438476562,644.2948608398438,2948224
2025-05-17 07:00:00+00:00,645.3507690429688,645.3507690429688,644.1263427734375,644.1664428710938,1300736
2025-05-17 07:30:00+00:00,643.61474609375,645.3976440429688,643.3045043945312,645.32470703125,3284992
2025-05-17 08:00:00+00:00,643.4993896484375,643.9286499023438,642.642333984375,643.6287841796875,5709568
2025-05-17 08:30:00+00:00,641.6197509765625,643.9797973632812,641.6155395507812,643.8486938476562,2484736
2025-05-17 09:00:00+00:00,640.351806640625,641.5972900390625,640.3369140625,641.5972900390625,1137792
2025-05-17 09:30:00+00:00,641.9094848632812,641.9094848632812,640.84619140625,640.84619140625,8612736
2025-05-17 10:00:00+00:00,642.6300659179688,642.6300659179688,641.0943603515625,641.847412109375,470400
2025-05-17 10:30:00+00:00,641.7490234375,642.6044921875,641.70947265625,642.577392578125,2766976
2025-05-17 11:00:00+00:00,640.4691162109375,641.8580322265625,640.4348754882812,641.7461547851562,2908288
2025-05-17 11:30:00+00:00,641.84375,642.2928466796875,640.4927978515625,640.4927978515625,8539264
