Price,Close,High,Low,Open,Volume
Ticker,BTC-USD,BTC-USD,BTC-USD,BTC-USD,BTC-USD
Datetime,,,,,
2025-05-17 00:00:00+00:00,103380.359375,103559.625,103340.28125,103495.78125,1808846848
2025-05-17 00:30:00+00:00,103385.109375,103385.109375,103164.453125,103324.1640625,2039074816
2025-05-17 01:00:00+00:00,102887.1953125,103374.8984375,102751.890625,103374.8984375,1899749376
2025-05-17 01:30:00+00:00,102819.8125,103004.1328125,102675.53125,102968.1953125,3194003456
2025-05-17 02:00:00+00:00,103183.21875,103216.0078125,102804.5703125,102851.546875,1006297088
2025-05-17 02:30:00+00:00,103274.3359375,103327.3125,103164.28125,103164.28125,1155973120
2025-05-17 03:00:00+00:00,103217.0625,103343.375,103205.1328125,103289.3515625,1678696448
2025-05-17 03:30:00+00:00,103541.1875,103541.328125,103265.9375,103267.53125,1111728128
2025-05-17 04:00:00+00:00,103618.6171875,103632.1640625,103495.3359375,103526.1640625,3891671040
2025-05-17 04:30:00+00:00,103652.359375,103663.1484375,103507.6953125,103621.171875,358146048
2025-05-17 05:00:00+00:00,103574.1640625,103695.9453125,103536.3203125,103666.3359375,116219904
2025-05-17 05:30:00+00:00,103361.2109375,103586.8125,103361.2109375,103577.28125,129269760
2025-05-17 06:00:00+00:00,103379.5078125,103510.6796875,103362.8671875,103370.1328125,1597964288
2025-05-17 06:30:00+00:00,103489.5234375,103522.421875,103308.7578125,103366.484375,124731392
2025-05-17 07:00:00+00:00,103630.140625,103630.140625,103487.4609375,103487.4609375,831881216
2025-05-17 07:30:00+00:00,103450.328125,103628.609375,103450.328125,103612.9453125,1779142656
2025-05-17 08:00:00+00:00,103464.6484375,103473.390625,103150.75,103473.390625,1845981184
2025-05-17 08:30:00+00:00,103430.1328125,103558.3046875,103430.1328125,103458.3984375,926765056
2025-05-17 09:00:00+00:00,102930.6328125,103485.4765625,102884.28125,103443.9296875,978300928
2025-05-17 09:30:00+00:00,102946.671875,103063.46875,102849.2578125,102903.9375,1996943360
2025-05-17 10:00:00+00:00,103040.9453125,103047.1953125,102880.125,102920.671875,1718423552
2025-05-17 10:30:00+00:00,102880.9453125,103033.6015625,102860.109375,103033.6015625,912859136
2025-05-17 11:00:00+00:00,102822.8125,102923.421875,102787.21875,102902.2109375,639578112
2025-05-17 11:30:00+00:00,103014.3203125,103108.265625,102824.6484375,102824.6484375,1013862400
2025-05-17 12:00:00+00:00,102978.703125,103060.8828125,102958.375,103017.671875,254054400
