Price,Close,High,Low,Open,Volume
Ticker,DOT-USD,DOT-USD,DOT-USD,DOT-USD,DOT-USD
Datetime,,,,,
2025-05-19 00:00:00+00:00,4.68133544921875,4.806992530822754,4.68133544921875,4.802272319793701,0
2025-05-19 01:00:00+00:00,4.641373157501221,4.683891296386719,4.6331915855407715,4.681374549865723,3923296
2025-05-19 02:00:00+00:00,4.595426559448242,4.64468240737915,4.589086055755615,4.641324520111084,4461168
2025-05-19 03:00:00+00:00,4.558087348937988,4.600156784057617,4.550835609436035,4.596292972564697,1774048
2025-05-19 04:00:00+00:00,4.4786601066589355,4.577695846557617,4.476845741271973,4.557517051696777,9533024
2025-05-19 05:00:00+00:00,4.499085426330566,4.5178093910217285,4.470336437225342,4.478518009185791,10768720
2025-05-19 06:00:00+00:00,4.435332298278809,4.53035831451416,4.435332298278809,4.499598026275635,7390320
2025-05-19 07:00:00+00:00,4.503297805786133,4.511681079864502,4.420522689819336,4.433565616607666,6974720
2025-05-19 08:00:00+00:00,4.490255355834961,4.513157844543457,4.478632926940918,4.503229141235352,632976
2025-05-19 09:00:00+00:00,4.489310264587402,4.509612083435059,4.470979690551758,4.490865707397461,4137008
2025-05-19 10:00:00+00:00,4.507175922393799,4.512574195861816,4.472563743591309,4.489535808563232,5401648
2025-05-19 11:00:00+00:00,4.529176712036133,4.5320048332214355,4.497676372528076,4.506749629974365,2802880
2025-05-19 12:00:00+00:00,4.449498653411865,4.5286760330200195,4.44681978225708,4.5286760330200195,5085648
2025-05-19 13:00:00+00:00,4.536031246185303,4.541872024536133,4.460501670837402,4.460501670837402,6469120
2025-05-19 14:00:00+00:00,4.565040111541748,4.565040111541748,4.518425464630127,4.536976337432861,0
2025-05-19 15:00:00+00:00,4.5607147216796875,4.577509880065918,4.543773651123047,4.560213088989258,0
2025-05-19 16:00:00+00:00,4.605159282684326,4.605159282684326,4.527268409729004,4.559660911560059,0
2025-05-19 17:00:00+00:00,4.60532808303833,4.642763137817383,4.605257034301758,4.605257034301758,0
2025-05-19 18:00:00+00:00,4.562302112579346,4.6124420166015625,4.550934314727783,4.605166912078857,0
2025-05-19 19:00:00+00:00,4.594216346740723,4.6031975746154785,4.5602569580078125,4.561952590942383,0
2025-05-19 20:00:00+00:00,4.590561389923096,4.610847473144531,4.590561389923096,4.602144241333008,0
2025-05-19 21:00:00+00:00,4.597490310668945,4.598127841949463,4.571857929229736,4.590961933135986,0
2025-05-19 22:00:00+00:00,4.576667785644531,4.597513675689697,4.567731857299805,4.597513675689697,0
2025-05-19 23:00:00+00:00,4.596591472625732,4.598238945007324,4.572190284729004,4.576117038726807,0
2025-05-20 00:00:00+00:00,4.581760883331299,4.6422295570373535,4.581760883331299,4.596736907958984,0
2025-05-20 01:00:00+00:00,4.654827117919922,4.654827117919922,4.580873012542725,4.582179546356201,0
2025-05-20 02:00:00+00:00,4.681026935577393,4.723782539367676,4.651722431182861,4.6525468826293945,4956528
2025-05-20 03:00:00+00:00,4.6431474685668945,4.688030242919922,4.636882305145264,4.681234836578369,0
2025-05-20 04:00:00+00:00,4.661140441894531,4.661187171936035,4.625789642333984,4.643503189086914,0
2025-05-20 05:00:00+00:00,4.66243839263916,4.6822509765625,4.659297466278076,4.661134243011475,0
2025-05-20 06:00:00+00:00,4.636336803436279,4.658228397369385,4.621745586395264,4.657377243041992,0
2025-05-20 07:00:00+00:00,4.59685754776001,4.635290622711182,4.585518836975098,4.635290622711182,0
2025-05-20 08:00:00+00:00,4.583780765533447,4.602621555328369,4.5649309158325195,4.594290256500244,0
2025-05-20 09:00:00+00:00,4.567966938018799,4.596949577331543,4.567966938018799,4.583253383636475,0
2025-05-20 10:00:00+00:00,4.554803848266602,4.570960998535156,4.545736789703369,4.5676116943359375,0
2025-05-20 11:00:00+00:00,4.570337772369385,4.577812671661377,4.534959316253662,4.554836750030518,0
2025-05-20 12:00:00+00:00,4.542514801025391,4.571439266204834,4.52697229385376,4.570147514343262,307920
2025-05-20 13:00:00+00:00,4.542159557342529,4.55593729019165,4.526509761810303,4.54351282119751,0
2025-05-20 14:00:00+00:00,4.556613922119141,4.567645072937012,4.529909610748291,4.541152477264404,0
2025-05-20 15:00:00+00:00,4.603382110595703,4.605341911315918,4.5498809814453125,4.556400299072266,0
2025-05-20 16:00:00+00:00,4.573888301849365,4.606614112854004,4.573888301849365,4.602885723114014,0
2025-05-20 17:00:00+00:00,4.628597736358643,4.633935928344727,4.57144021987915,4.573745250701904,0
2025-05-20 18:00:00+00:00,4.538373947143555,4.63765287399292,4.538267612457275,4.628632545471191,662400
2025-05-20 19:00:00+00:00,4.643965721130371,4.64459753036499,4.536953449249268,4.536953449249268,2284064
2025-05-20 20:00:00+00:00,4.663440704345703,4.672874927520752,4.626525402069092,4.641687393188477,3928368
2025-05-20 21:00:00+00:00,4.699229717254639,4.700030326843262,4.6629414558410645,4.6629414558410645,4437072
2025-05-20 22:00:00+00:00,4.673851490020752,4.698261737823486,4.645637035369873,4.698261737823486,3185296
2025-05-20 23:00:00+00:00,4.6755170822143555,4.691763401031494,4.664154052734375,4.673986911773682,1950816
2025-05-21 00:00:00+00:00,4.684763431549072,4.698110103607178,4.675450325012207,4.675450325012207,65584
