Price,Close,High,Low,Open,Volume
Ticker,DOGE-USD,DOGE-USD,DOGE-USD,DOGE-USD,DOGE-USD
Datetime,,,,,
2025-05-19 00:00:00+00:00,0.22762563824653625,0.23496384918689728,0.22655917704105377,0.23381385207176208,0
2025-05-19 01:00:00+00:00,0.22505918145179749,0.22784298658370972,0.22485344111919403,0.2276747226715088,48688640
2025-05-19 02:00:00+00:00,0.22247953712940216,0.22520874440670013,0.22247953712940216,0.22504036128520966,50558464
2025-05-19 03:00:00+00:00,0.2199832797050476,0.22258509695529938,0.21974749863147736,0.22254087030887604,55461120
2025-05-19 04:00:00+00:00,0.217300146818161,0.22118143737316132,0.2169809490442276,0.2199406921863556,110292224
2025-05-19 05:00:00+00:00,0.21803651750087738,0.2189164161682129,0.21685704588890076,0.2173277884721756,18742016
2025-05-19 06:00:00+00:00,0.21520397067070007,0.2195638120174408,0.21520397067070007,0.21805351972579956,25777664
2025-05-19 07:00:00+00:00,0.21807779371738434,0.21856878697872162,0.21467646956443787,0.21516086161136627,58826496
2025-05-19 08:00:00+00:00,0.21680140495300293,0.21807228028774261,0.21597866714000702,0.21807228028774261,0
2025-05-19 09:00:00+00:00,0.21714265644550323,0.21798989176750183,0.21609245240688324,0.2168215811252594,0
2025-05-19 10:00:00+00:00,0.21771468222141266,0.21791034936904907,0.2161196768283844,0.21713390946388245,17389056
2025-05-19 11:00:00+00:00,0.21750713884830475,0.21770785748958588,0.2167077213525772,0.21765539050102234,1459200
2025-05-19 12:00:00+00:00,0.21483319997787476,0.21748678386211395,0.21455958485603333,0.21748678386211395,17929984
2025-05-19 13:00:00+00:00,0.21928516030311584,0.2194167971611023,0.21525217592716217,0.21525217592716217,44943872
2025-05-19 14:00:00+00:00,0.2207188606262207,0.2207188606262207,0.21813341975212097,0.21922990679740906,0
2025-05-19 15:00:00+00:00,0.22124722599983215,0.2223442792892456,0.2204529494047165,0.2204529494047165,0
2025-05-19 16:00:00+00:00,0.22351129353046417,0.22351129353046417,0.2195587456226349,0.22126230597496033,0
2025-05-19 17:00:00+00:00,0.22403156757354736,0.2258199006319046,0.2234858274459839,0.2234858274459839,0
2025-05-19 18:00:00+00:00,0.2226535528898239,0.2246902585029602,0.22178834676742554,0.2240285873413086,0
2025-05-19 19:00:00+00:00,0.22413133084774017,0.224798321723938,0.22235222160816193,0.22265107929706573,0
2025-05-19 20:00:00+00:00,0.2245737761259079,0.22527723014354706,0.22358286380767822,0.22420448064804077,0
2025-05-19 21:00:00+00:00,0.22426041960716248,0.22479794919490814,0.22339099645614624,0.2245829701423645,0
2025-05-19 22:00:00+00:00,0.22339360415935516,0.22427552938461304,0.22253276407718658,0.22427552938461304,0
2025-05-19 23:00:00+00:00,0.22441554069519043,0.22469192743301392,0.22336255013942719,0.2233785092830658,0
2025-05-20 00:00:00+00:00,0.2240995615720749,0.22775018215179443,0.2240995615720749,0.22445212304592133,0
2025-05-20 01:00:00+00:00,0.22870564460754395,0.22878000140190125,0.2240135371685028,0.22413749992847443,0
2025-05-20 02:00:00+00:00,0.22708411514759064,0.23032720386981964,0.22708411514759064,0.2285059541463852,24989568
2025-05-20 03:00:00+00:00,0.2255001962184906,0.2274218499660492,0.224943608045578,0.2271244376897812,0
2025-05-20 04:00:00+00:00,0.22704611718654633,0.22715990245342255,0.22459448873996735,0.22551941871643066,0
2025-05-20 05:00:00+00:00,0.22664356231689453,0.2279743105173111,0.2264741212129593,0.22706525027751923,0
2025-05-20 06:00:00+00:00,0.2251378446817398,0.2262275665998459,0.22354362905025482,0.22620826959609985,0
2025-05-20 07:00:00+00:00,0.2225342094898224,0.22512492537498474,0.22220054268836975,0.22512492537498474,0
2025-05-20 08:00:00+00:00,0.22147849202156067,0.22301267087459564,0.22083573043346405,0.2224433273077011,0
2025-05-20 09:00:00+00:00,0.2216518074274063,0.22278843820095062,0.22136682271957397,0.22148729860782623,1501952
2025-05-20 10:00:00+00:00,0.22040466964244843,0.2219599038362503,0.220013827085495,0.2216624617576599,0
2025-05-20 11:00:00+00:00,0.220754012465477,0.22128450870513916,0.21910986304283142,0.22041155397891998,7723776
2025-05-20 12:00:00+00:00,0.21950605511665344,0.2207796573638916,0.21841014921665192,0.22074595093727112,0
2025-05-20 13:00:00+00:00,0.2193884253501892,0.2199018895626068,0.2181023359298706,0.21951209008693695,0
