Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-05-23 14:45:00-07:00,2.331035614013672,2.336749315261841,2.3266773223876953,2.3266773223876953,0,0.0,0.0
2025-05-23 15:00:00-07:00,2.330660253763199,2.330942153930664,2.3266189098358154,2.330942153930664,333056,0.0,0.0
2025-05-23 15:15:00-07:00,2.3297614604234695,2.3364098072052,2.3297614604234695,2.3350839614868164,6212096,0.0,0.0
2025-05-23 15:30:00-07:00,2.331836588680744,2.33477783203125,2.3238582611083984,2.3238582611083984,2223360,0.0,0.0
2025-05-23 15:45:00-07:00,2.330577317625284,2.330577317625284,2.317810297012329,2.3203892707824707,12231168,0.0,0.0
2025-05-23 16:00:00-07:00,2.3259729761630297,2.3259729761630297,2.3095622062683105,2.310075044631958,16070400,0.0,0.0
2025-05-23 16:15:00-07:00,2.3204095968976617,2.3204095968976617,2.3057782649993896,2.3057782649993896,24712448,0.0,0.0
2025-05-23 16:30:00-07:00,2.3151331250555813,2.3151331250555813,2.291102886199951,2.291102886199951,49933824,0.0,0.0
2025-05-23 16:45:00-07:00,2.30690123164095,2.30690123164095,2.29056715965271,2.294118881225586,57289216,0.0,0.0
2025-05-23 17:00:00-07:00,2.3003340737195686,2.309579610824585,2.292794942855835,2.309579610824585,23837696,0.0,0.0
2025-05-23 17:15:00-07:00,2.300962913839612,2.31253981590271,2.300962913839612,2.307328224182129,1800704,0.0,0.0
2025-05-23 17:30:00-07:00,2.3050601724826265,2.316847801208496,2.3050601724826265,2.315579414367676,1798656,0.0,0.0
2025-05-23 17:45:00-07:00,2.308406305513927,2.314987897872925,2.3037033081054688,2.3037033081054688,0,0.0,0.0
2025-05-23 18:00:00-07:00,2.308875954251562,2.31278395652771,2.302089214324951,2.31172251701355,6583296,0.0,0.0
2025-05-23 18:15:00-07:00,2.308239030888217,2.3185415267944336,2.308239030888217,2.316793203353882,2912768,0.0,0.0
2025-05-23 18:30:00-07:00,2.311353796745607,2.3194286823272705,2.311353796745607,2.3190741539001465,0,0.0,0.0
2025-05-23 18:45:00-07:00,2.3145312041169745,2.3184361457824707,2.3145081996917725,2.3145346641540527,0,0.0,0.0
2025-05-23 19:00:00-07:00,2.315504996484833,2.3184423446655273,2.313175678253174,2.3184378147125244,0,0.0,0.0
2025-05-23 19:15:00-07:00,2.315827443453827,2.3234477043151855,2.315827443453827,2.3234477043151855,0,0.0,0.0
2025-05-23 19:30:00-07:00,2.318403996156235,2.3282363414764404,2.318403996156235,2.3282363414764404,0,0.0,0.0
2025-05-23 19:45:00-07:00,2.3220992868774033,2.328233003616333,2.3220992868774033,2.327070951461792,0,0.0,0.0
2025-05-23 20:00:00-07:00,2.3248028847392845,2.3318543434143066,2.3248028847392845,2.3318543434143066,0,0.0,0.0
2025-05-23 20:15:00-07:00,2.3271482632963085,2.3354990482330322,2.3271482632963085,2.3346211910247803,9984,0.0,0.0
2025-05-23 20:30:00-07:00,2.3302990519209814,2.334872245788574,2.3302990519209814,2.334505319595337,0,0.0,0.0
2025-05-23 20:45:00-07:00,2.332361982425258,2.3346049785614014,2.332361982425258,2.334083318710327,0,0.0,0.0
2025-05-23 21:00:00-07:00,2.333295487443708,2.3386621475219727,2.333295487443708,2.338487148284912,0,0.0,0.0
2025-05-23 21:15:00-07:00,2.3348414416512364,2.341535806655884,2.3348414416512364,2.3414499759674072,0,0.0,0.0
2025-05-23 21:30:00-07:00,2.337493008146709,2.3423008918762207,2.337493008146709,2.3422939777374268,0,0.0,0.0
2025-05-23 21:45:00-07:00,2.3396032183220115,2.3472683429718018,2.3396032183220115,2.3472683429718018,0,0.0,0.0
2025-05-23 22:00:00-07:00,2.342248396518336,2.347099781036377,2.342248396518336,2.34259033203125,0,0.0,0.0
2025-05-23 22:15:00-07:00,2.343539067329221,2.343539067329221,2.3365442752838135,2.338219404220581,0,0.0,0.0
2025-05-23 22:30:00-07:00,2.3415037732428576,2.3415037732428576,2.3372256755828857,2.337472677230835,0,0.0,0.0
2025-05-23 22:45:00-07:00,2.3400121202620996,2.3400121202620996,2.3354952335357666,2.3389406204223633,0,0.0,0.0
2025-05-23 23:00:00-07:00,2.338803553112007,2.3435916900634766,2.338803553112007,2.3422627449035645,0,0.0,0.0
2025-05-23 23:15:00-07:00,2.3398882267513157,2.3421154022216797,2.3381619453430176,2.3404526710510254,0,0.0,0.0
2025-05-23 23:30:00-07:00,2.340299790980333,2.3404438495635986,2.3349013328552246,2.3349013328552246,0,0.0,0.0
2025-05-23 23:45:00-07:00,2.3389861910948726,2.3389861910948726,2.331326961517334,2.3348915576934814,0,0.0,0.0
2025-05-24 00:00:00-07:00,2.336543904215573,2.344672441482544,2.335275888442993,2.344672441482544,0,0.0,0.0
2025-05-24 00:15:00-07:00,2.3382590345891705,2.3449220657348633,2.3382590345891705,2.34358811378479,0,0.0,0.0
2025-05-24 00:30:00-07:00,2.341202374912917,2.3435256481170654,2.338961124420166,2.338961124420166,0,0.0,0.0
2025-05-24 00:45:00-07:00,2.3412228805907667,2.3412228805907667,2.3366270065307617,2.33723521232605,0,0.0,0.0
2025-05-24 01:00:00-07:00,2.339379756802723,2.340733766555786,2.336732864379883,2.340083360671997,147712,0.0,0.0
2025-05-24 01:15:00-07:00,2.3390466119619235,2.3401153087615967,2.3345208168029785,2.335423469543457,0,0.0,0.0
2025-05-24 01:30:00-07:00,2.3382951689646654,2.3385839462280273,2.3356776237487793,2.3385839462280273,0,0.0,0.0
2025-05-24 01:45:00-07:00,2.337712976976534,2.3431782722473145,2.337712976976534,2.3431782722473145,0,0.0,0.0
2025-05-24 02:00:00-07:00,2.339532243035386,2.345555543899536,2.339532243035386,2.34511661529541,0,0.0,0.0
2025-05-24 02:15:00-07:00,2.34193440617231,2.3491008281707764,2.34193440617231,2.3488898277282715,0,0.0,0.0
2025-05-24 02:30:00-07:00,2.344386052792805,2.3489770889282227,2.344386052792805,2.345329761505127,0,0.0,0.0
2025-05-24 02:45:00-07:00,2.3457695005861607,2.346226453781128,2.3448963165283203,2.3448963165283203,0,0.0,0.0
2025-05-24 03:00:00-07:00,2.3455597638352557,2.348353385925293,2.3442890644073486,2.348353385925293,0,0.0,0.0
2025-05-24 03:15:00-07:00,2.3460134505859935,2.3517606258392334,2.3460134505859935,2.351207971572876,0,0.0,0.0
2025-05-24 03:30:00-07:00,2.347908508759336,2.358537435531616,2.347908508759336,2.358478546142578,7131648,0.0,0.0
2025-05-24 03:45:00-07:00,2.3522964477447648,2.358762264251709,2.3522964477447648,2.3557944297790527,2336256,0.0,0.0
2025-05-24 04:00:00-07:00,2.354787397380073,2.358707904815674,2.354787397380073,2.358707904815674,1504768,0.0,0.0
2025-05-24 04:15:00-07:00,2.3560477733589207,2.3584096431732178,2.355137586593628,2.3570351600646973,0,0.0,0.0
2025-05-24 04:30:00-07:00,2.356647890805055,2.3580405712127686,2.355818033218384,2.355818033218384,0,0.0,0.0
2025-05-24 04:45:00-07:00,2.3566756457084663,2.3566756457084663,2.3538506031036377,2.3538506031036377,0,0.0,0.0
2025-05-24 05:00:00-07:00,2.3557298287746433,2.3557298287746433,2.3505966663360596,2.3505966663360596,0,0.0,0.0
2025-05-24 05:15:00-07:00,2.353973572701073,2.353973572701073,2.348830223083496,2.352137804031372,0,0.0,0.0
2025-05-24 05:30:00-07:00,2.3525241043417933,2.3525241043417933,2.351093292236328,2.3516829013824463,0,0.0,0.0
2025-05-24 05:45:00-07:00,2.3521227253600596,2.3521227253600596,2.350299596786499,2.3520209789276123,0,0.0,0.0
2025-05-24 06:00:00-07:00,2.351816952880454,2.351816952880454,2.3480730056762695,2.3480730056762695,0,0.0,0.0
2025-05-24 06:15:00-07:00,2.3507656458299517,2.352498769760132,2.347393751144409,2.352498769760132,0,0.0,0.0
2025-05-24 06:30:00-07:00,2.3503559531411113,2.3535237312316895,2.3503559531411113,2.3520848751068115,0,0.0,0.0
2025-05-24 06:45:00-07:00,2.3515793830971212,2.352663278579712,2.3483986854553223,2.3483986854553223,0,0.0,0.0
2025-05-24 07:00:00-07:00,2.350988842587684,2.3527956008911133,2.347972869873047,2.3527636528015137,0,0.0,0.0
2025-05-24 07:15:00-07:00,2.3507384546304815,2.3537471294403076,2.3507384546304815,2.3512520790100098,0,0.0,0.0
2025-05-24 07:30:00-07:00,2.351507032300287,2.353320360183716,2.3501081466674805,2.3532652854919434,0,0.0,0.0
2025-05-24 07:45:00-07:00,2.351611387921002,2.356178045272827,2.351611387921002,2.354515552520752,0,0.0,0.0
2025-05-24 08:00:00-07:00,2.352873122787787,2.354518175125122,2.352873122787787,2.353482246398926,0,0.0,0.0
2025-05-24 08:15:00-07:00,2.3533566475392944,2.3543310165405273,2.3525099754333496,2.3528409004211426,0,0.0,0.0
2025-05-24 08:30:00-07:00,2.35333731176861,2.35333731176861,2.3507862091064453,2.350862503051758,0,0.0,0.0
2025-05-24 08:45:00-07:00,2.3525968313336763,2.3525968313336763,2.3506524562835693,2.3516957759857178,0,0.0,0.0
2025-05-24 09:00:00-07:00,2.3519198060095503,2.352137327194214,2.346421003341675,2.346421003341675,0,0.0,0.0
2025-05-24 09:15:00-07:00,2.350565183165679,2.350565183165679,2.3455798625946045,2.348787546157837,0,0.0,0.0
2025-05-24 09:30:00-07:00,2.349005573989456,2.3500068187713623,2.348175287246704,2.3499364852905273,0,0.0,0.0
2025-05-24 09:45:00-07:00,2.34903952181414,2.35223650932312,2.34903952181414,2.3507778644561768,0,0.0,0.0
2025-05-24 10:00:00-07:00,2.349838627875225,2.353525161743164,2.349838627875225,2.3523600101470947,0,0.0,0.0
2025-05-24 10:15:00-07:00,2.350844598561712,2.352357864379883,2.3479344844818115,2.3479344844818115,0,0.0,0.0
2025-05-24 10:30:00-07:00,2.35049538649628,2.35049538649628,2.34684419631958,2.349982738494873,235648,0.0,0.0
2025-05-24 10:45:00-07:00,2.349639678187715,2.350083827972412,2.3486928939819336,2.3498117923736572,0,0.0,0.0
2025-05-24 11:00:00-07:00,2.3496348978020487,2.351598024368286,2.34879469871521,2.351598024368286,0,0.0,0.0
2025-05-24 11:15:00-07:00,2.350019609974709,2.353468418121338,2.350019609974709,2.3527801036834717,0,0.0,0.0
2025-05-24 11:30:00-07:00,2.3511859655613137,2.352734327316284,2.3499720096588135,2.3502955436706543,0,0.0,0.0
2025-05-24 11:45:00-07:00,2.3513100087759113,2.3513100087759113,2.3459174633026123,2.3459458351135254,0,0.0,0.0
2025-05-24 12:00:00-07:00,2.34973469079123,2.34973469079123,2.3460335731506348,2.3490893840789795,0,0.0,0.0
2025-05-24 12:15:00-07:00,2.3486731484561467,2.3487207889556885,2.3470308780670166,2.3472185134887695,0,0.0,0.0
2025-05-24 12:30:00-07:00,2.3482979454114687,2.349025011062622,2.3471474647521973,2.3489990234375,0,0.0,0.0
2025-05-24 12:45:00-07:00,2.34819784350766,2.3489365577697754,2.346879720687866,2.3489365577697754,0,0.0,0.0
2025-05-24 13:00:00-07:00,2.348161740042633,2.349393129348755,2.3477158546447754,2.3479535579681396,0,0.0,0.0
2025-05-24 13:15:00-07:00,2.348330757487747,2.349079132080078,2.347688913345337,2.3485944271087646,0,0.0,0.0
2025-05-24 13:30:00-07:00,2.3484705793206557,2.3507654666900635,2.3484705793206557,2.3506019115448,0,0.0,0.0
2025-05-24 13:45:00-07:00,2.349046265450352,2.3505849838256836,2.348134756088257,2.3487441539764404,0,0.0,0.0
2025-05-24 14:00:00-07:00,2.349279242439684,2.349919080734253,2.3439266681671143,2.3441951274871826,0,0.0,0.0
2025-05-24 14:15:00-07:00,2.3480120389082115,2.3480120389082115,2.339872360229492,2.3407113552093506,3996672,0.0,0.0
2025-05-24 14:30:00-07:00,2.3452159806300243,2.3452159806300243,2.3400790691375732,2.3411073684692383,0,0.0,0.0
2025-05-24 14:45:00-07:00,2.343088211824946,2.344209671020508,2.3397817611694336,2.344209671020508,520192,0.0,0.0
2025-05-24 15:00:00-07:00,2.3426998566639683,2.343860626220703,2.3373098373413086,2.3373098373413086,0,0.0,0.0
2025-05-24 15:15:00-07:00,2.341642544222487,2.341642544222487,2.3335487842559814,2.333806037902832,1485824,0.0,0.0
2025-05-24 15:30:00-07:00,2.3387722897294227,2.3387722897294227,2.3329758644104004,2.3333089351654053,0,0.0,0.0
2025-05-24 15:45:00-07:00,2.3365404271961783,2.3365404271961783,2.332463264465332,2.332491397857666,0,0.0,0.0
2025-05-24 16:00:00-07:00,2.334867818349676,2.334867818349676,2.3251633644104004,2.3263587951660156,0,0.0,0.0
2025-05-24 16:15:00-07:00,2.3319837963551664,2.3354074954986572,2.3271639347076416,2.333008289337158,0,0.0,0.0
2025-05-24 16:30:00-07:00,2.3313348549589703,2.3360393047332764,2.3313348549589703,2.333571434020996,0,0.0,0.0
2025-05-24 16:45:00-07:00,2.3326261469714438,2.3329834938049316,2.329193592071533,2.3329834938049316,0,0.0,0.0
2025-05-24 17:00:00-07:00,2.3319717560704847,2.334730863571167,2.331575632095337,2.3332836627960205,0,0.0,0.0
2025-05-24 17:15:00-07:00,2.3325312095133612,2.3331007957458496,2.3275413513183594,2.3298821449279785,0,0.0,0.0
2025-05-24 17:30:00-07:00,2.331718740723935,2.333603858947754,2.320004940032959,2.320004940032959,11584128,0.0,0.0
2025-05-24 17:45:00-07:00,2.3288376916758255,2.3288376916758255,2.3044021129608154,2.3044021129608154,24892672,0.0,0.0
2025-05-24 18:00:00-07:00,2.320453613465629,2.320453613465629,2.3021323680877686,2.3021323680877686,445568,0.0,0.0
2025-05-24 18:15:00-07:00,2.3117292967764547,2.3127634525299072,2.299941062927246,2.3127634525299072,28630528,0.0,0.0
2025-05-24 18:30:00-07:00,2.30928771929582,2.3160905838012695,2.30928771929582,2.3160905838012695,2371072,0.0,0.0
2025-05-24 18:45:00-07:00,2.3116365931264564,2.3163444995880127,2.3116365931264564,2.312316417694092,2772736,0.0,0.0
2025-05-24 19:00:00-07:00,2.3129760156985126,2.3129760156985126,2.3068830966949463,2.3068830966949463,857984,0.0,0.0
2025-05-24 19:15:00-07:00,2.311269617622892,2.311269617622892,2.304375648498535,2.310253858566284,11452800,0.0,0.0
2025-05-24 19:30:00-07:00,2.3096595588057243,2.3144259452819824,2.3096595588057243,2.3112645149230957,8219392,0.0,0.0
2025-05-24 19:45:00-07:00,2.3107118399306636,2.3182802200317383,2.3107118399306636,2.318101644515991,1242880,0.0,0.0
2025-05-24 20:00:00-07:00,2.312648315795486,2.319845676422119,2.312648315795486,2.3198108673095703,4226432,0.0,0.0
2025-05-24 20:15:00-07:00,2.315764496509346,2.32078218460083,2.315764496509346,2.320251703262329,0,0.0,0.0
2025-05-24 20:30:00-07:00,2.3179783869704167,2.3241801261901855,2.3179783869704167,2.324122190475464,323968,0.0,0.0
2025-05-24 20:45:00-07:00,2.3201077902774294,2.325590133666992,2.3201077902774294,2.3246700763702393,4078080,0.0,0.0
2025-05-24 21:00:00-07:00,2.322286502741788,2.3247342109680176,2.3162262439727783,2.316228151321411,1499392,0.0,0.0
2025-05-24 21:15:00-07:00,2.321383603524672,2.321383603524672,2.315324544906616,2.3185653686523438,2364544,0.0,0.0
2025-05-24 21:30:00-07:00,2.319246921992057,2.3240537643432617,2.319246921992057,2.3240537643432617,3304320,0.0,0.0
2025-05-24 21:45:00-07:00,2.3205133249639243,2.324810266494751,2.3205133249639243,2.324810266494751,703616,0.0,0.0
2025-05-24 22:00:00-07:00,2.322413601988493,2.3251800537109375,2.322413601988493,2.323967456817627,0,0.0,0.0
2025-05-24 22:15:00-07:00,2.3234517169564657,2.324820041656494,2.3234517169564657,2.3240084648132324,0,0.0,0.0
2025-05-24 22:30:00-07:00,2.323841223745033,2.324216604232788,2.3203647136688232,2.3203647136688232,140416,0.0,0.0
2025-05-24 22:45:00-07:00,2.3230114329002722,2.3230114329002722,2.3202693462371826,2.322134494781494,328960,0.0,0.0
2025-05-24 23:00:00-07:00,2.322109805948656,2.3231418132781982,2.3202619552612305,2.3202874660491943,0,0.0,0.0
2025-05-24 23:15:00-07:00,2.321909033957681,2.321909033957681,2.3182690143585205,2.319376230239868,1449600,0.0,0.0
2025-05-24 23:30:00-07:00,2.320599537940602,2.320599537940602,2.3169312477111816,2.3169312477111816,743936,0.0,0.0
2025-05-24 23:45:00-07:00,2.319450697229197,2.319450697229197,2.3173036575317383,2.318378210067749,17536,0.0,0.0
2025-05-25 00:00:00-07:00,2.318775783442403,2.319410800933838,2.3156697750091553,2.3156697750091553,0,0.0,0.0
2025-05-25 00:15:00-07:00,2.31815803570695,2.31815803570695,2.3059592247009277,2.3059592247009277,11798656,0.0,0.0
2025-05-25 00:30:00-07:00,2.3144608165976766,2.3144608165976766,2.3042566776275635,2.3059847354888916,9169280,0.0,0.0
2025-05-25 00:45:00-07:00,2.310243280041087,2.310243280041087,2.3069636821746826,2.3084840774536133,3894784,0.0,0.0
2025-05-25 01:00:00-07:00,2.3089901960431876,2.3089901960431876,2.3028557300567627,2.3028557300567627,5396224,0.0,0.0
2025-05-25 01:15:00-07:00,2.307337381270495,2.307337381270495,2.2976291179656982,2.2976291179656982,20281472,0.0,0.0
2025-05-25 01:30:00-07:00,2.3038492986693813,2.3038492986693813,2.297990322113037,2.298640251159668,12176000,0.0,0.0
2025-05-25 01:45:00-07:00,2.30114711270406,2.30114711270406,2.2873618602752686,2.287407636642456,45438976,0.0,0.0
2025-05-25 02:00:00-07:00,2.2971058534864293,2.2971058534864293,2.286121129989624,2.28975510597229,7504768,0.0,0.0
2025-05-25 02:15:00-07:00,2.2927150153757982,2.2927150153757982,2.2850589752197266,2.289687395095825,16915968,0.0,0.0
2025-05-25 02:30:00-07:00,2.2906251263440573,2.2906251263440573,2.2836809158325195,2.284468412399292,17687936,0.0,0.0
2025-05-25 02:45:00-07:00,2.2886924302489025,2.2922074794769287,2.2850899696350098,2.2922074794769287,15497344,0.0,0.0
2025-05-25 03:00:00-07:00,2.288670577402436,2.293933153152466,2.288670577402436,2.292442560195923,4595328,0.0,0.0
2025-05-25 03:15:00-07:00,2.2906841823436435,2.2945327758789062,2.2906841823436435,2.2924766540527344,1635712,0.0,0.0
2025-05-25 03:30:00-07:00,2.2918747459340896,2.294858932495117,2.2918007373809814,2.294858932495117,1107072,0.0,0.0
2025-05-25 03:45:00-07:00,2.292610933109562,2.2962472438812256,2.2873146533966064,2.2873146533966064,8975360,0.0,0.0
2025-05-25 04:00:00-07:00,2.291984612606188,2.291984612606188,2.285111427307129,2.291433811187744,5949696,0.0,0.0
2025-05-25 04:15:00-07:00,2.2903970156422355,2.2926394939422607,2.2903970156422355,2.2926394939422607,940672,0.0,0.0
2025-05-25 04:30:00-07:00,2.291157944714581,2.292776346206665,2.2901346683502197,2.2901346683502197,4547072,0.0,0.0
2025-05-25 04:45:00-07:00,2.2912646451173,2.292372465133667,2.2892351150512695,2.292372465133667,6549120,0.0,0.0
2025-05-25 05:00:00-07:00,2.291151906975993,2.29300856590271,2.291151906975993,2.291579246520996,2770432,0.0,0.0
2025-05-25 05:15:00-07:00,2.2916591296240134,2.297921657562256,2.2916591296240134,2.297921657562256,567168,0.0,0.0
2025-05-25 05:30:00-07:00,2.293268508198085,2.301281452178955,2.293268508198085,2.301281452178955,12383232,0.0,0.0
2025-05-25 05:45:00-07:00,2.2966537507783484,2.305307149887085,2.2966537507783484,2.3051905632019043,8115840,0.0,0.0
2025-05-25 06:00:00-07:00,2.2998979405766287,2.305797815322876,2.2998979405766287,2.300286293029785,2597248,0.0,0.0
2025-05-25 06:15:00-07:00,2.301407233685531,2.301407233685531,2.2999932765960693,2.3011491298675537,0,0.0,0.0
2025-05-25 06:30:00-07:00,2.301146425709266,2.308515787124634,2.301146425709266,2.3071837425231934,6276992,0.0,0.0
2025-05-25 06:45:00-07:00,2.3029889354631994,2.309246301651001,2.3029889354631994,2.3077847957611084,13543680,0.0,0.0
2025-05-25 07:00:00-07:00,2.3054129724465655,2.3074450492858887,2.302495002746582,2.302495002746582,3881600,0.0,0.0
2025-05-25 07:15:00-07:00,2.3051914992314004,2.3051914992314004,2.2997701168060303,2.3017807006835938,560896,0.0,0.0
2025-05-25 07:30:00-07:00,2.303394338606865,2.303394338606865,2.2949631214141846,2.2949905395507812,5718144,0.0,0.0
2025-05-25 07:45:00-07:00,2.300998638629452,2.300998638629452,2.290210247039795,2.2933080196380615,11510016,0.0,0.0
2025-05-25 08:00:00-07:00,2.296668475150831,2.296668475150831,2.2848410606384277,2.2848410606384277,13263616,0.0,0.0
2025-05-25 08:15:00-07:00,2.292949857950095,2.292949857950095,2.2709081172943115,2.271200656890869,60707072,0.0,0.0
2025-05-25 08:30:00-07:00,2.285492063879909,2.285492063879909,2.2707748413085938,2.2854199409484863,41502080,0.0,0.0
2025-05-25 08:45:00-07:00,2.2817947275042245,2.2874255180358887,2.2817947275042245,2.28739595413208,20432512,0.0,0.0
2025-05-25 09:00:00-07:00,2.2837499979436253,2.2881133556365967,2.2837499979436253,2.284188747406006,5733376,0.0,0.0
2025-05-25 09:15:00-07:00,2.2848759295195267,2.2848759295195267,2.276904344558716,2.276904344558716,8498048,0.0,0.0
2025-05-25 09:30:00-07:00,2.282645613037046,2.2847559452056885,2.2753915786743164,2.2847559452056885,15295104,0.0,0.0
2025-05-25 09:45:00-07:00,2.281359687488524,2.2893731594085693,2.281359687488524,2.287423610687256,10429568,0.0,0.0
2025-05-25 10:00:00-07:00,2.2839596644248803,2.291778087615967,2.2839596644248803,2.291778087615967,9255552,0.0,0.0
2025-05-25 10:15:00-07:00,2.2867689319057387,2.2947347164154053,2.2867689319057387,2.2943098545074463,16123264,0.0,0.0
2025-05-25 10:30:00-07:00,2.28965703584766,2.294464588165283,2.28965703584766,2.2922236919403076,4624128,0.0,0.0
2025-05-25 10:45:00-07:00,2.2913902597527485,2.2977654933929443,2.2913902597527485,2.2977654933929443,12550528,0.0,0.0
2025-05-25 11:00:00-07:00,2.2932210960438244,2.302846908569336,2.2932210960438244,2.30273699760437,7765376,0.0,0.0
2025-05-25 11:15:00-07:00,2.296766718151688,2.3066799640655518,2.296766718151688,2.306245803833008,13465856,0.0,0.0
2025-05-25 11:30:00-07:00,2.3007122973216174,2.3048059940338135,2.3007122973216174,2.3008346557617188,5387904,0.0,0.0
2025-05-25 11:45:00-07:00,2.3017663111096915,2.302983283996582,2.3010220527648926,2.3028273582458496,3412736,0.0,0.0
2025-05-25 12:00:00-07:00,2.301864999026373,2.3064756393432617,2.301864999026373,2.3055922985076904,3268992,0.0,0.0
2025-05-25 12:15:00-07:00,2.303189435348071,2.307417631149292,2.303189435348071,2.307417631149292,2029568,0.0,0.0
2025-05-25 12:30:00-07:00,2.304863948993463,2.308882474899292,2.304863948993463,2.3073785305023193,5329280,0.0,0.0
2025-05-25 12:45:00-07:00,2.3063057757281156,2.3112311363220215,2.3063057757281156,2.310542345046997,10961024,0.0,0.0
2025-05-25 13:00:00-07:00,2.307839279217665,2.310051679611206,2.303826093673706,2.3038926124572754,3254272,0.0,0.0
2025-05-25 13:15:00-07:00,2.307397397778007,2.307397397778007,2.3024842739105225,2.3028476238250732,7656064,0.0,0.0
2025-05-25 13:30:00-07:00,2.305333272825466,2.3057262897491455,2.3033437728881836,2.3057262897491455,4823424,0.0,0.0
2025-05-25 13:45:00-07:00,2.3050099691802197,2.3074607849121094,2.304673433303833,2.3074607849121094,15354752,0.0,0.0
2025-05-25 14:00:00-07:00,2.3057138066020575,2.314971923828125,2.3057138066020575,2.31496000289917,6393600,0.0,0.0
2025-05-25 14:15:00-07:00,2.3085342814786713,2.3146321773529053,2.30734920501709,2.3077805042266846,1820160,0.0,0.0
2025-05-25 14:30:00-07:00,2.309816398733034,2.309816398733034,2.305736780166626,2.3058536052703857,6265984,0.0,0.0
2025-05-25 14:45:00-07:00,2.308309693392701,2.3097219467163086,2.3052237033843994,2.3097219467163086,1741824,0.0,0.0
2025-05-25 15:00:00-07:00,2.307957718400452,2.324143886566162,2.307081699371338,2.324143886566162,20889216,0.0,0.0
