Datetime,Label
2025-05-24 07:00:00+00:00,1
2025-05-24 07:30:00+00:00,1
2025-05-24 08:00:00+00:00,1
2025-05-24 08:30:00+00:00,1
2025-05-24 09:00:00+00:00,1
2025-05-24 09:30:00+00:00,1
2025-05-24 10:00:00+00:00,1
2025-05-24 10:30:00+00:00,1
2025-05-24 11:00:00+00:00,1
2025-05-24 11:30:00+00:00,1
2025-05-24 12:00:00+00:00,1
2025-05-24 12:30:00+00:00,1
2025-05-24 13:00:00+00:00,1
2025-05-24 13:30:00+00:00,1
2025-05-24 14:00:00+00:00,1
2025-05-24 14:30:00+00:00,1
2025-05-24 15:00:00+00:00,1
2025-05-24 15:30:00+00:00,1
2025-05-24 16:00:00+00:00,0
2025-05-25 10:30:00+00:00,2
2025-05-25 11:00:00+00:00,1
2025-05-25 11:30:00+00:00,1
2025-05-25 12:00:00+00:00,1
2025-05-25 12:30:00+00:00,1
2025-05-25 13:00:00+00:00,1
2025-05-25 13:30:00+00:00,1
2025-05-25 14:00:00+00:00,1
2025-05-25 14:30:00+00:00,1
2025-05-25 15:00:00+00:00,1
2025-05-25 15:30:00+00:00,1
2025-05-25 16:00:00+00:00,1
2025-05-25 16:30:00+00:00,1
2025-05-25 17:00:00+00:00,1
2025-05-25 17:30:00+00:00,1
2025-05-25 18:00:00+00:00,1
2025-05-25 18:30:00+00:00,1
2025-05-25 19:00:00+00:00,1
2025-05-25 19:30:00+00:00,1
2025-05-25 20:00:00+00:00,1
2025-05-25 20:30:00+00:00,1
2025-05-25 21:00:00+00:00,1
2025-05-25 21:30:00+00:00,1
2025-05-25 22:00:00+00:00,1
2025-05-25 22:30:00+00:00,1
2025-05-25 23:00:00+00:00,1
2025-05-25 23:30:00+00:00,1
2025-05-26 00:00:00+00:00,1
2025-05-26 00:30:00+00:00,1
2025-05-26 01:00:00+00:00,1
2025-05-26 01:30:00+00:00,1
2025-05-26 02:00:00+00:00,1
2025-05-26 02:30:00+00:00,1
2025-05-26 03:00:00+00:00,1
2025-05-26 03:30:00+00:00,1
2025-05-26 04:00:00+00:00,1
2025-05-26 04:30:00+00:00,1
2025-05-26 05:00:00+00:00,1
2025-05-26 05:30:00+00:00,1
2025-05-26 06:00:00+00:00,1
2025-05-26 06:30:00+00:00,1
2025-05-26 07:00:00+00:00,1
2025-05-26 07:30:00+00:00,1
2025-05-26 08:00:00+00:00,1
2025-05-26 08:30:00+00:00,0
2025-05-27 05:00:00+00:00,2
2025-05-27 05:30:00+00:00,1
2025-05-27 06:00:00+00:00,1
2025-05-27 06:30:00+00:00,1
2025-05-27 07:00:00+00:00,1
2025-05-27 07:30:00+00:00,1
2025-05-27 08:00:00+00:00,1
2025-05-27 08:30:00+00:00,1
2025-05-27 09:00:00+00:00,1
2025-05-27 09:30:00+00:00,1
2025-05-27 10:00:00+00:00,1
2025-05-27 10:30:00+00:00,1
2025-05-27 11:00:00+00:00,1
2025-05-27 11:30:00+00:00,1
2025-05-27 12:00:00+00:00,1
2025-05-27 12:30:00+00:00,1
2025-05-27 13:00:00+00:00,1
2025-05-27 13:30:00+00:00,1
2025-05-27 14:00:00+00:00,1
2025-05-27 14:30:00+00:00,1
2025-05-27 15:00:00+00:00,1
2025-05-27 15:30:00+00:00,1
2025-05-27 16:00:00+00:00,1
2025-05-27 16:30:00+00:00,1
2025-05-27 17:00:00+00:00,1
2025-05-27 17:30:00+00:00,0
2025-05-28 08:00:00+00:00,2
2025-05-28 08:30:00+00:00,1
2025-05-28 09:00:00+00:00,1
2025-05-28 09:30:00+00:00,1
2025-05-28 10:00:00+00:00,1
2025-05-28 10:30:00+00:00,1
2025-05-28 11:00:00+00:00,1
2025-05-28 11:30:00+00:00,1
2025-05-28 12:00:00+00:00,1
2025-05-28 12:30:00+00:00,1
2025-05-28 13:00:00+00:00,1
2025-05-28 13:30:00+00:00,1
2025-05-28 14:00:00+00:00,1
2025-05-28 14:30:00+00:00,1
2025-05-28 15:00:00+00:00,1
2025-05-28 15:30:00+00:00,1
2025-05-28 16:00:00+00:00,1
2025-05-28 16:30:00+00:00,1
2025-05-28 17:00:00+00:00,1
2025-05-28 17:30:00+00:00,1
2025-05-28 18:00:00+00:00,1
2025-05-28 18:30:00+00:00,1
2025-05-28 19:00:00+00:00,1
2025-05-28 19:30:00+00:00,1
2025-05-28 20:00:00+00:00,1
2025-05-28 20:30:00+00:00,1
2025-05-28 21:00:00+00:00,1
2025-05-28 21:30:00+00:00,1
2025-05-28 22:00:00+00:00,1
2025-05-28 22:30:00+00:00,1
2025-05-28 23:00:00+00:00,1
2025-05-28 23:30:00+00:00,1
2025-05-29 00:00:00+00:00,1
2025-05-29 00:30:00+00:00,1
2025-05-29 01:00:00+00:00,1
2025-05-29 01:30:00+00:00,1
2025-05-29 02:00:00+00:00,1
2025-05-29 02:30:00+00:00,1
2025-05-29 03:00:00+00:00,0
2025-05-31 04:00:00+00:00,2
2025-05-31 04:30:00+00:00,1
2025-05-31 05:00:00+00:00,1
2025-05-31 05:30:00+00:00,1
2025-05-31 06:00:00+00:00,1
2025-05-31 06:30:00+00:00,1
2025-05-31 07:00:00+00:00,1
2025-05-31 07:30:00+00:00,1
2025-05-31 08:00:00+00:00,1
2025-05-31 08:30:00+00:00,1
2025-05-31 09:00:00+00:00,1
2025-05-31 09:30:00+00:00,1
2025-05-31 10:00:00+00:00,1
2025-05-31 10:30:00+00:00,1
2025-05-31 11:00:00+00:00,1
2025-05-31 11:30:00+00:00,1
2025-05-31 12:00:00+00:00,1
2025-05-31 12:30:00+00:00,1
2025-05-31 13:00:00+00:00,1
2025-05-31 13:30:00+00:00,1
2025-05-31 14:00:00+00:00,1
2025-05-31 14:30:00+00:00,1
2025-05-31 15:00:00+00:00,1
2025-05-31 15:30:00+00:00,1
2025-05-31 16:00:00+00:00,1
2025-05-31 16:30:00+00:00,1
2025-05-31 17:00:00+00:00,1
2025-05-31 17:30:00+00:00,1
2025-05-31 18:00:00+00:00,1
2025-05-31 18:30:00+00:00,1
2025-05-31 19:00:00+00:00,1
2025-05-31 19:30:00+00:00,1
2025-05-31 20:00:00+00:00,1
2025-05-31 20:30:00+00:00,1
2025-05-31 21:00:00+00:00,1
2025-05-31 21:30:00+00:00,1
2025-05-31 22:00:00+00:00,1
2025-05-31 22:30:00+00:00,0
2025-06-01 13:30:00+00:00,2
2025-06-01 14:00:00+00:00,1
2025-06-01 14:30:00+00:00,1
2025-06-01 15:00:00+00:00,1
2025-06-01 15:30:00+00:00,1
2025-06-01 16:00:00+00:00,1
2025-06-01 16:30:00+00:00,1
2025-06-01 17:00:00+00:00,1
2025-06-01 17:30:00+00:00,1
2025-06-01 18:00:00+00:00,1
2025-06-01 18:30:00+00:00,1
2025-06-01 19:00:00+00:00,1
2025-06-01 19:30:00+00:00,1
2025-06-01 20:00:00+00:00,1
2025-06-01 20:30:00+00:00,1
2025-06-01 21:00:00+00:00,1
2025-06-01 21:30:00+00:00,1
2025-06-01 22:00:00+00:00,1
2025-06-01 22:30:00+00:00,1
2025-06-01 23:00:00+00:00,1
2025-06-01 23:30:00+00:00,1
2025-06-02 00:00:00+00:00,1
2025-06-02 00:30:00+00:00,0
2025-06-02 12:30:00+00:00,2
2025-06-02 13:00:00+00:00,1
2025-06-02 13:30:00+00:00,1
2025-06-02 14:00:00+00:00,1
2025-06-02 14:30:00+00:00,1
2025-06-02 15:00:00+00:00,1
2025-06-02 15:30:00+00:00,1
2025-06-02 16:00:00+00:00,1
2025-06-02 16:30:00+00:00,1
2025-06-02 17:00:00+00:00,1
2025-06-02 17:30:00+00:00,1
2025-06-02 18:00:00+00:00,1
2025-06-02 18:30:00+00:00,1
2025-06-02 19:00:00+00:00,1
2025-06-02 19:30:00+00:00,1
2025-06-02 20:00:00+00:00,1
2025-06-02 20:30:00+00:00,1
2025-06-02 21:00:00+00:00,1
2025-06-02 21:30:00+00:00,1
2025-06-02 22:00:00+00:00,1
2025-06-02 22:30:00+00:00,1
2025-06-02 23:00:00+00:00,1
2025-06-02 23:30:00+00:00,1
2025-06-03 00:00:00+00:00,1
2025-06-03 00:30:00+00:00,1
2025-06-03 01:00:00+00:00,1
2025-06-03 01:30:00+00:00,1
2025-06-03 02:00:00+00:00,0
2025-06-03 23:00:00+00:00,2
2025-06-03 23:30:00+00:00,1
2025-06-04 00:00:00+00:00,1
2025-06-04 00:30:00+00:00,1
2025-06-04 01:00:00+00:00,1
2025-06-04 01:30:00+00:00,1
2025-06-04 02:00:00+00:00,1
2025-06-04 02:30:00+00:00,1
2025-06-04 03:00:00+00:00,1
2025-06-04 03:30:00+00:00,1
2025-06-04 04:00:00+00:00,1
2025-06-04 04:30:00+00:00,1
2025-06-04 05:00:00+00:00,1
2025-06-04 05:30:00+00:00,1
2025-06-04 06:00:00+00:00,1
2025-06-04 06:30:00+00:00,1
2025-06-04 07:00:00+00:00,0
2025-06-06 01:30:00+00:00,2
2025-06-06 02:00:00+00:00,1
2025-06-06 02:30:00+00:00,1
2025-06-06 03:00:00+00:00,1
2025-06-06 03:30:00+00:00,1
2025-06-06 04:00:00+00:00,1
2025-06-06 04:30:00+00:00,1
2025-06-06 05:00:00+00:00,1
2025-06-06 05:30:00+00:00,1
2025-06-06 06:00:00+00:00,1
2025-06-06 06:30:00+00:00,1
2025-06-06 07:00:00+00:00,1
2025-06-06 07:30:00+00:00,1
2025-06-06 08:00:00+00:00,1
2025-06-06 08:30:00+00:00,1
2025-06-06 09:00:00+00:00,1
2025-06-06 09:30:00+00:00,1
2025-06-06 10:00:00+00:00,1
2025-06-06 10:30:00+00:00,1
2025-06-06 11:00:00+00:00,1
2025-06-06 11:30:00+00:00,1
2025-06-06 12:00:00+00:00,1
2025-06-06 12:30:00+00:00,1
2025-06-06 13:00:00+00:00,1
2025-06-06 13:30:00+00:00,1
2025-06-06 14:00:00+00:00,1
2025-06-06 14:30:00+00:00,1
2025-06-06 15:00:00+00:00,0
2025-06-07 02:00:00+00:00,2
2025-06-07 02:30:00+00:00,1
2025-06-07 03:00:00+00:00,1
2025-06-07 03:30:00+00:00,1
2025-06-07 04:00:00+00:00,1
2025-06-07 04:30:00+00:00,1
2025-06-07 05:00:00+00:00,1
2025-06-07 05:30:00+00:00,1
2025-06-07 06:00:00+00:00,1
2025-06-07 06:30:00+00:00,1
2025-06-07 07:00:00+00:00,1
2025-06-07 07:30:00+00:00,1
2025-06-07 08:00:00+00:00,1
2025-06-07 08:30:00+00:00,1
2025-06-07 09:00:00+00:00,1
2025-06-07 09:30:00+00:00,1
2025-06-07 10:00:00+00:00,1
2025-06-07 10:30:00+00:00,1
2025-06-07 11:00:00+00:00,1
2025-06-07 11:30:00+00:00,1
2025-06-07 12:00:00+00:00,1
2025-06-07 12:30:00+00:00,1
2025-06-07 13:00:00+00:00,1
2025-06-07 13:30:00+00:00,1
2025-06-07 14:00:00+00:00,1
2025-06-07 14:30:00+00:00,1
2025-06-07 15:00:00+00:00,1
2025-06-07 15:30:00+00:00,1
2025-06-07 16:00:00+00:00,1
2025-06-07 16:30:00+00:00,1
2025-06-07 17:00:00+00:00,1
2025-06-07 17:30:00+00:00,1
2025-06-07 18:00:00+00:00,1
2025-06-07 18:30:00+00:00,1
2025-06-07 19:00:00+00:00,1
2025-06-07 19:30:00+00:00,1
2025-06-07 20:00:00+00:00,1
2025-06-07 20:30:00+00:00,1
2025-06-07 21:00:00+00:00,1
2025-06-07 21:30:00+00:00,1
2025-06-07 22:00:00+00:00,1
2025-06-07 22:30:00+00:00,0
2025-06-08 11:00:00+00:00,2
2025-06-08 11:30:00+00:00,1
2025-06-08 12:00:00+00:00,1
2025-06-08 12:30:00+00:00,1
2025-06-08 13:00:00+00:00,1
2025-06-08 13:30:00+00:00,1
2025-06-08 14:00:00+00:00,1
2025-06-08 14:30:00+00:00,1
2025-06-08 15:00:00+00:00,1
2025-06-08 15:30:00+00:00,1
2025-06-08 16:00:00+00:00,1
2025-06-08 16:30:00+00:00,1
2025-06-08 17:00:00+00:00,1
2025-06-08 17:30:00+00:00,1
2025-06-08 18:00:00+00:00,1
2025-06-08 18:30:00+00:00,1
2025-06-08 19:00:00+00:00,1
2025-06-08 19:30:00+00:00,1
2025-06-08 20:00:00+00:00,1
2025-06-08 20:30:00+00:00,0
2025-06-09 09:00:00+00:00,2
2025-06-09 09:30:00+00:00,1
2025-06-09 10:00:00+00:00,1
2025-06-09 10:30:00+00:00,1
2025-06-09 11:00:00+00:00,1
2025-06-09 11:30:00+00:00,1
2025-06-09 12:00:00+00:00,1
2025-06-09 12:30:00+00:00,1
2025-06-09 13:00:00+00:00,1
2025-06-09 13:30:00+00:00,1
2025-06-09 14:00:00+00:00,1
2025-06-09 14:30:00+00:00,1
2025-06-09 15:00:00+00:00,1
2025-06-09 15:30:00+00:00,1
2025-06-09 16:00:00+00:00,1
2025-06-09 16:30:00+00:00,1
2025-06-09 17:00:00+00:00,1
2025-06-09 17:30:00+00:00,1
2025-06-09 18:00:00+00:00,1
2025-06-09 18:30:00+00:00,1
2025-06-09 19:00:00+00:00,1
2025-06-09 19:30:00+00:00,1
2025-06-09 20:00:00+00:00,1
2025-06-09 20:30:00+00:00,1
2025-06-09 21:00:00+00:00,1
2025-06-09 21:30:00+00:00,1
2025-06-09 22:00:00+00:00,1
2025-06-09 22:30:00+00:00,1
2025-06-09 23:00:00+00:00,0
2025-06-10 16:00:00+00:00,2
2025-06-10 16:30:00+00:00,1
2025-06-10 17:00:00+00:00,1
2025-06-10 17:30:00+00:00,1
2025-06-10 18:00:00+00:00,1
2025-06-10 18:30:00+00:00,1
2025-06-10 19:00:00+00:00,1
2025-06-10 19:30:00+00:00,1
2025-06-10 20:00:00+00:00,1
2025-06-10 20:30:00+00:00,1
2025-06-10 21:00:00+00:00,1
2025-06-10 21:30:00+00:00,1
2025-06-10 22:00:00+00:00,1
2025-06-10 22:30:00+00:00,1
2025-06-10 23:00:00+00:00,1
2025-06-10 23:30:00+00:00,0
2025-06-13 03:00:00+00:00,2
2025-06-13 03:30:00+00:00,1
2025-06-13 04:00:00+00:00,1
2025-06-13 04:30:00+00:00,1
2025-06-13 05:00:00+00:00,1
2025-06-13 05:30:00+00:00,1
2025-06-13 06:00:00+00:00,1
2025-06-13 06:30:00+00:00,1
2025-06-13 07:00:00+00:00,1
2025-06-13 07:30:00+00:00,1
2025-06-13 08:00:00+00:00,1
2025-06-13 08:30:00+00:00,1
2025-06-13 09:00:00+00:00,0
2025-06-14 21:00:00+00:00,2
2025-06-14 21:30:00+00:00,1
2025-06-14 22:00:00+00:00,1
2025-06-14 22:30:00+00:00,1
2025-06-14 23:00:00+00:00,1
2025-06-14 23:30:00+00:00,1
2025-06-15 00:00:00+00:00,1
2025-06-15 00:30:00+00:00,1
2025-06-15 01:00:00+00:00,1
2025-06-15 01:30:00+00:00,1
2025-06-15 02:00:00+00:00,1
2025-06-15 02:30:00+00:00,1
2025-06-15 03:00:00+00:00,1
2025-06-15 03:30:00+00:00,1
2025-06-15 04:00:00+00:00,1
2025-06-15 04:30:00+00:00,1
2025-06-15 05:00:00+00:00,1
2025-06-15 05:30:00+00:00,1
2025-06-15 06:00:00+00:00,1
2025-06-15 06:30:00+00:00,1
2025-06-15 07:00:00+00:00,0
2025-06-16 01:00:00+00:00,2
2025-06-16 01:30:00+00:00,1
2025-06-16 02:00:00+00:00,1
2025-06-16 02:30:00+00:00,1
2025-06-16 03:00:00+00:00,1
2025-06-16 03:30:00+00:00,1
2025-06-16 04:00:00+00:00,1
2025-06-16 04:30:00+00:00,1
2025-06-16 05:00:00+00:00,1
2025-06-16 05:30:00+00:00,1
2025-06-16 06:00:00+00:00,1
2025-06-16 06:30:00+00:00,1
2025-06-16 07:00:00+00:00,1
2025-06-16 07:30:00+00:00,1
2025-06-16 08:00:00+00:00,1
2025-06-16 08:30:00+00:00,1
2025-06-16 09:00:00+00:00,1
2025-06-16 09:30:00+00:00,1
2025-06-16 10:00:00+00:00,1
2025-06-16 10:30:00+00:00,1
2025-06-16 11:00:00+00:00,1
2025-06-16 11:30:00+00:00,1
2025-06-16 12:00:00+00:00,1
2025-06-16 12:30:00+00:00,1
2025-06-16 13:00:00+00:00,1
2025-06-16 13:30:00+00:00,1
2025-06-16 14:00:00+00:00,1
2025-06-16 14:30:00+00:00,1
2025-06-16 15:00:00+00:00,1
2025-06-16 15:30:00+00:00,1
2025-06-16 16:00:00+00:00,1
2025-06-16 16:30:00+00:00,1
2025-06-16 17:00:00+00:00,0
2025-06-17 23:00:00+00:00,2
2025-06-17 23:30:00+00:00,1
2025-06-18 00:00:00+00:00,1
2025-06-18 00:30:00+00:00,1
2025-06-18 01:00:00+00:00,1
2025-06-18 01:30:00+00:00,1
2025-06-18 02:00:00+00:00,1
2025-06-18 02:30:00+00:00,1
2025-06-18 03:00:00+00:00,1
2025-06-18 03:30:00+00:00,1
2025-06-18 04:00:00+00:00,1
2025-06-18 04:30:00+00:00,1
2025-06-18 05:00:00+00:00,1
2025-06-18 05:30:00+00:00,1
2025-06-18 06:00:00+00:00,0
2025-06-18 20:00:00+00:00,2
2025-06-18 20:30:00+00:00,1
2025-06-18 21:00:00+00:00,1
2025-06-18 21:30:00+00:00,1
2025-06-18 22:00:00+00:00,1
2025-06-18 22:30:00+00:00,1
2025-06-18 23:00:00+00:00,1
2025-06-18 23:30:00+00:00,1
2025-06-19 00:00:00+00:00,1
2025-06-19 00:30:00+00:00,1
2025-06-19 01:00:00+00:00,1
2025-06-19 01:30:00+00:00,1
2025-06-19 02:00:00+00:00,1
2025-06-19 02:30:00+00:00,1
2025-06-19 03:00:00+00:00,1
2025-06-19 03:30:00+00:00,1
2025-06-19 04:00:00+00:00,1
2025-06-19 04:30:00+00:00,1
2025-06-19 05:00:00+00:00,1
2025-06-19 05:30:00+00:00,1
2025-06-19 06:00:00+00:00,1
2025-06-19 06:30:00+00:00,1
2025-06-19 07:00:00+00:00,1
2025-06-19 07:30:00+00:00,1
2025-06-19 08:00:00+00:00,1
2025-06-19 08:30:00+00:00,0
2025-06-19 18:30:00+00:00,2
2025-06-19 19:00:00+00:00,1
2025-06-19 19:30:00+00:00,1
2025-06-19 20:00:00+00:00,1
2025-06-19 20:30:00+00:00,1
2025-06-19 21:00:00+00:00,1
2025-06-19 21:30:00+00:00,1
2025-06-19 22:00:00+00:00,1
2025-06-19 22:30:00+00:00,1
2025-06-19 23:00:00+00:00,1
2025-06-19 23:30:00+00:00,1
2025-06-20 00:00:00+00:00,1
2025-06-20 00:30:00+00:00,1
2025-06-20 01:00:00+00:00,1
2025-06-20 01:30:00+00:00,1
2025-06-20 02:00:00+00:00,1
2025-06-20 02:30:00+00:00,1
2025-06-20 03:00:00+00:00,1
2025-06-20 03:30:00+00:00,1
2025-06-20 04:00:00+00:00,1
2025-06-20 04:30:00+00:00,1
2025-06-20 05:00:00+00:00,1
2025-06-20 05:30:00+00:00,1
2025-06-20 06:00:00+00:00,1
2025-06-20 06:30:00+00:00,1
2025-06-20 07:00:00+00:00,1
2025-06-20 07:30:00+00:00,1
2025-06-20 08:00:00+00:00,1
2025-06-20 08:30:00+00:00,1
2025-06-20 09:00:00+00:00,1
2025-06-20 09:30:00+00:00,0
2025-06-22 21:30:00+00:00,2
2025-06-22 22:00:00+00:00,1
2025-06-22 22:30:00+00:00,1
2025-06-22 23:00:00+00:00,1
2025-06-22 23:30:00+00:00,1
2025-06-23 00:00:00+00:00,1
2025-06-23 00:30:00+00:00,1
2025-06-23 01:00:00+00:00,1
2025-06-23 01:30:00+00:00,1
2025-06-23 02:00:00+00:00,1
2025-06-23 02:30:00+00:00,1
2025-06-23 03:00:00+00:00,1
2025-06-23 03:30:00+00:00,1
2025-06-23 04:00:00+00:00,1
2025-06-23 04:30:00+00:00,1
2025-06-23 05:00:00+00:00,1
2025-06-23 05:30:00+00:00,1
2025-06-23 06:00:00+00:00,1
2025-06-23 06:30:00+00:00,1
2025-06-23 07:00:00+00:00,1
2025-06-23 07:30:00+00:00,1
2025-06-23 08:00:00+00:00,1
2025-06-23 08:30:00+00:00,1
2025-06-23 09:00:00+00:00,1
2025-06-23 09:30:00+00:00,1
2025-06-23 10:00:00+00:00,1
2025-06-23 10:30:00+00:00,1
2025-06-23 11:00:00+00:00,1
2025-06-23 11:30:00+00:00,1
2025-06-23 12:00:00+00:00,1
2025-06-23 12:30:00+00:00,1
2025-06-23 13:00:00+00:00,1
2025-06-23 13:30:00+00:00,1
2025-06-23 14:00:00+00:00,1
2025-06-23 14:30:00+00:00,1
2025-06-23 15:00:00+00:00,1
